
Project Name,020_MSM_Template_Mat_24_E23B
emmebank Title,020_MSM_Template_Mat_24_E23B
Year,2018
Slot No,12
Scenario Title AM,2018 AM 2018March_update_SepNet_AGSv1_E23B
Date,20240724
User,ChapaJay1
File Name,C:/002_D/MSM_P2_E23/020_MSM_Template_Mat_24_E23B/2018/2018/outputs/Landuse_Table/Landuse_Detailed_Table_2018_Slot_12.csv

c ,Zone,HH1,HH2,HH3,HH4,HH5,HH6,HH7,HH8,HH1PT1,HH1PT2,HH1PT3,HH1PT4,HH1PT5,HH1PT6,HH1PT7,HH1PT8,HH2PT1,HH2PT2,HH2PT3,HH2PT4,HH2PT5,HH2PT6,HH2PT7,HH2PT8,HH3PT1,HH3PT2,HH3PT3,HH3PT4,HH3PT5,HH3PT6,HH3PT7,HH3PT8,HH4PT1,HH4PT2,HH4PT3,HH4PT4,HH4PT5,HH4PT6,HH4PT7,HH4PT8,HH5PT1,HH5PT2,HH5PT3,HH5PT4,HH5PT5,HH5PT6,HH5PT7,HH5PT8,HH6PT1,HH6PT2,HH6PT3,HH6PT4,HH6PT5,HH6PT6,HH6PT7,HH6PT8,HH7PT1,HH7PT2,HH7PT3,HH7PT4,HH7PT5,HH7PT6,HH7PT7,HH7PT8,HH8PT1,HH8PT2,HH8PT3,HH8PT4,HH8PT5,HH8PT6,HH8PT7,HH8PT8,E1,E2,E3,E4,E5,E6,Prim,Sec,Tert
,202,2.88047,2.61077,1.75960,1.09615,2.68271,1.00771,1.56704,1.55438,0.16580,0.27195,0.31005,0.00000,0.00000,0.20243,1.53401,1.87753,0.16365,0.26841,0.30603,0.16647,3.44298,0.00000,0.00000,0.00000,0.35933,0.42574,0.40859,0.00000,0.00000,0.41088,2.85529,0.74834,0.31478,0.37296,0.35793,0.09516,1.25736,0.14990,1.04169,0.10186,0.74814,0.88642,0.85071,0.45826,6.05481,0.00036,0.00249,0.00371,0.08962,0.10274,0.16943,0.11765,0.30090,0.97846,1.26726,0.34770,0.12808,0.14684,0.24215,0.82888,2.11993,0.85801,1.11126,0.32893,0.10511,0.12050,0.19872,1.26053,3.22391,0.21187,0.27441,0.05476,429.9040,639.0010,287.6880,558.2100,696.2680,254.9541,0.00000,0.00000,0.00000
,203,0.75717,0.34108,0.70524,0.14868,0.25377,0.49790,0.23508,0.09285,0.13239,0.21714,0.24756,0.00000,0.00000,0.07953,0.60263,0.55923,0.02995,0.04912,0.05600,0.02853,0.59017,0.00000,0.00000,0.00000,0.18413,0.21817,0.20938,0.00000,0.00000,0.08067,0.56060,0.94397,0.04165,0.04935,0.04736,0.01181,0.15603,0.01531,0.10638,0.03041,0.05777,0.06845,0.06569,0.04216,0.55707,0.00011,0.00073,0.00055,0.07263,0.08326,0.13731,0.04460,0.11407,0.33415,0.43278,0.35324,0.02679,0.03071,0.05065,0.08932,0.22845,0.08875,0.11494,0.09460,0.00811,0.00930,0.01533,0.05701,0.14580,0.01482,0.01919,0.01436,383.8000,74.33920,207.1887,284.3730,74.12753,370.4372,0.00000,0.00000,0.00000
,204,194.3758,211.9921,228.5070,182.1321,635.7523,80.12544,168.2844,151.7948,15.77349,25.87131,29.49669,0.00000,0.00000,9.64499,73.08784,103.5616,24.09682,39.52305,45.06145,9.33345,193.0398,2e-07,2e-06,0.00000,41.99100,49.75227,47.74780,0.00000,0.00000,29.68426,206.2797,218.3182,62.21640,73.71597,70.74603,12.74665,168.4168,18.23106,126.6899,31.98649,231.0349,273.7376,262.7089,85.84235,1134.202,0.04829,0.33559,0.27198,12.11809,13.89243,22.91043,10.77227,27.55094,76.51482,99.09870,56.46096,25.98582,29.79070,49.12875,92.13113,235.6328,80.06599,103.6980,60.67509,18.74051,21.48451,35.43076,129.0075,329.9470,15.35748,19.89034,10.25595,276.6670,167.9960,55.00980,58.14110,198.9191,92.06799,1048.000,0.00000,0.00000
,205,282.3766,257.9914,283.3263,210.0163,688.0686,92.20605,187.2220,160.9277,14.97228,24.55720,27.99841,0.00000,0.00000,11.56970,87.67287,173.8667,22.00200,36.08717,41.14410,11.40950,235.9777,9e-07,0.00001,0.00000,48.27055,57.19250,54.88824,0.00000,0.00000,38.12323,264.9231,278.9851,63.61348,75.37131,72.33463,15.29256,202.0548,21.25650,147.7141,42.76530,221.0086,261.8581,251.3080,96.35727,1273.131,0.05739,0.39880,0.23222,13.80431,15.82555,26.09840,12.33319,31.54311,85.28552,110.4582,70.79852,27.15243,31.12812,51.33432,99.90237,255.5082,84.44141,109.3649,72.05247,19.46424,22.31422,36.79906,134.9176,345.0627,15.99226,20.71249,12.06066,42.82090,196.8850,48.49180,367.8760,308.0824,129.9899,427.0000,0.00000,0.00000
,206,65.94476,89.49142,99.05978,81.78716,271.8860,48.61930,97.18230,84.53195,5.03044,8.25080,9.40699,0.00000,0.00000,3.92690,29.75728,29.71122,7.88237,12.92848,14.74016,3.95141,81.72528,1e-07,9e-07,0.00000,17.34888,20.55552,19.72735,0.00000,0.00000,13.49769,93.79716,97.19846,25.18767,29.84315,28.64080,5.75694,76.06432,8.23035,57.19374,14.45457,88.61281,104.9913,100.7613,37.51404,495.6588,0.02667,0.18531,0.10803,9.22049,10.57056,17.43224,6.88265,17.60294,48.87501,63.30082,36.89814,18.37733,21.06816,34.74414,55.80569,142.7275,48.57199,62.90837,37.77871,13.56940,15.55625,25.65429,75.96017,194.2742,9.52034,12.33033,6.46039,5.09937,58.69850,6.53250,48.90580,226.2999,28.74560,306.0000,1269.000,0.00000
,207,131.6610,149.6260,164.9058,120.8668,383.1690,73.78683,147.5107,133.4671,8.67803,14.23351,16.22807,0.00000,0.00000,6.89982,52.28544,66.95596,13.35608,21.90634,24.97610,6.57691,136.0275,3e-07,2.8e-06,0.00000,23.89268,28.30881,27.16826,0.00000,0.00000,21.99943,152.8768,158.7002,32.51680,38.52694,36.97472,8.76162,115.7639,12.51089,86.93977,21.59395,108.8259,128.9403,123.7454,53.81427,711.0275,0.03931,0.27315,0.26665,12.65389,14.50669,23.92342,10.08998,25.80592,74.95354,97.07661,47.42630,25.33463,29.04415,47.89759,81.52365,208.5032,74.54800,96.55138,48.60269,19.22099,22.03535,36.33913,116.1929,297.1727,15.57238,20.16868,8.83563,18.84013,116.9090,19.51601,58.44290,158.0937,54.11826,410.0000,0.00000,0.00000
,208,189.0586,178.6656,223.4988,151.8803,410.2371,103.1531,192.2535,160.3434,9.97125,16.35461,18.64639,0.00000,0.00000,8.95617,67.86810,105.7810,14.02533,23.00402,26.22759,7.92385,163.8855,2e-07,1.8e-06,0.00000,42.94600,50.88380,48.83372,0.00000,0.00000,33.62466,233.6620,180.6841,44.77656,53.05270,50.91524,11.32087,149.5783,16.69613,116.0235,22.50183,116.7348,138.3111,132.7386,60.24792,796.0328,0.02899,0.20149,0.31277,17.62155,20.20172,33.31525,14.38447,36.78944,108.5464,140.5847,64.86942,30.84671,35.36332,58.31871,108.4707,277.4225,100.8864,130.6638,62.32544,22.46476,25.75408,42.47184,142.4704,364.3793,20.18914,26.14811,10.69427,15.04049,64.80430,19.47246,168.4578,181.5438,76.68653,731.0000,0.00000,0.00000
,209,268.0784,169.4337,226.1989,129.6572,341.7414,112.9849,159.2504,108.8498,11.84913,19.43468,22.15807,0.00000,0.00000,9.77394,74.06493,172.0599,13.61654,22.33353,25.46315,7.37918,152.6204,2e-07,1.6e-06,0.00000,37.61538,44.56792,42.77230,0.00000,0.00000,30.76698,213.8036,228.3883,36.72544,43.51347,41.76035,9.61973,127.1018,13.46168,93.54693,24.23853,96.07616,113.8341,109.2478,48.55501,641.5388,0.02076,0.14426,0.19385,15.91236,18.24228,30.08388,15.39212,39.36657,106.9693,138.5421,91.28786,19.95186,22.87324,37.72095,85.91161,219.7258,74.24586,96.16006,63.49121,12.77993,14.65118,24.16171,95.15117,243.3567,13.40704,17.36423,9.82805,18.42579,42.10920,25.95490,61.53220,240.8017,72.62019,0.00000,0.00000,0.00000
,210,282.0915,53.47145,93.58125,21.50669,54.91231,24.87392,30.72817,15.95255,2.04446,3.35328,3.82317,0.00000,0.00000,3.14130,23.80416,248.5206,1.83432,3.00861,3.43021,2.39309,49.49522,0.00000,2e-07,0.00000,5.18758,6.14641,5.89877,0.00000,0.00000,5.37337,37.34025,137.9058,5.16078,6.11465,5.86830,1.51228,19.98121,1.87961,13.06167,5.14173,14.42896,17.09589,16.40711,7.45602,98.51354,0.00173,0.01204,0.04644,2.88434,3.30667,5.45313,3.38068,8.64634,21.41208,27.73201,22.48429,3.08397,3.53553,5.83055,16.27329,41.62023,12.57589,16.28776,13.17077,1.47807,1.69449,2.79443,13.58224,34.73766,1.48510,1.92344,1.27677,14.13713,250.9730,16.11377,318.4800,1017.950,15.49226,0.00000,0.00000,1825.000
,211,24.64058,30.55988,41.11373,26.46861,71.28043,26.71185,41.09153,30.78014,0.99720,1.63558,1.86478,0.00000,0.00000,1.59062,12.05340,11.28914,1.09182,1.79078,2.04172,1.37394,28.41665,0.00000,5e-07,0.00000,6.44475,7.63594,7.32829,0.00000,0.00000,5.11134,35.51933,36.46568,7.88534,9.34281,8.96639,1.84484,24.37519,2.45680,17.07261,5.72097,22.53765,26.70333,25.62747,9.61319,127.0154,0.00281,0.01953,0.02445,4.26873,4.89376,8.07045,3.41583,8.73626,22.47335,29.10653,22.79642,6.11224,7.00720,11.55579,20.69567,52.93081,16.87116,21.85081,17.07183,4.43380,5.08300,8.38253,24.26509,62.05991,3.11085,4.02904,2.66220,99.00310,641.5900,93.64780,1002.489,865.7385,86.14632,236.0000,824.0000,0.00000
,212,162.2947,175.3701,186.3006,158.0238,428.1524,135.7332,204.6155,158.1934,20.62136,33.82268,38.56229,0.00000,0.00000,10.92112,82.75809,62.96133,26.87875,44.08591,50.26371,7.75319,160.3559,4e-07,0.00000,0.00000,41.38129,49.02988,47.05450,0.00000,0.00000,33.28690,231.3148,120.9132,48.48590,57.44765,55.13311,11.35622,150.0454,16.77645,116.5817,23.28698,136.8441,162.1373,155.6049,59.49907,786.1385,0.02585,0.17963,0.20675,33.99446,38.97197,64.26984,18.45299,47.19497,144.8758,187.6369,76.13696,47.05923,53.94973,88.97013,111.1053,284.1606,109.2960,141.5556,58.84232,34.45327,39.49796,65.13728,137.7672,352.3506,23.26190,30.12782,10.54137,18.32588,48.71350,19.51661,38.96320,131.1854,56.27320,259.0000,0.00000,0.00000
,213,41.28389,40.26966,42.43877,37.74254,97.35868,24.45151,39.18960,31.45945,2.51011,4.11702,4.69394,0.00000,0.00000,2.59732,19.68198,17.30526,2.89883,4.75460,5.42086,1.75981,36.39742,0.00000,7e-07,0.00000,11.56281,13.69999,13.14803,0.00000,0.00000,9.02745,62.73292,18.56523,11.31201,13.40284,12.86285,2.73061,36.07844,4.21232,29.27192,3.80455,28.77742,34.09641,32.72269,13.52681,178.7246,0.00364,0.02529,0.03637,2.49269,2.85767,4.71267,2.78950,7.13436,22.08249,28.60029,11.26827,4.91050,5.62950,9.28378,17.86526,45.69181,17.70224,22.92719,9.22287,4.21892,4.83667,7.97629,22.79027,58.28794,3.77782,4.89287,1.67227,1787.009,161.3350,297.3330,416.1640,407.5606,432.5557,255.0000,0.00000,0.00000
,214,111.2170,134.2824,134.0264,129.1328,363.1453,113.5710,164.3341,122.0367,14.87425,24.39640,27.81509,0.00000,0.00000,8.57669,64.99245,34.37662,18.73327,30.72587,35.03152,5.96742,123.4216,2e-07,2.2e-06,0.00000,31.00775,36.73898,35.25880,0.00000,0.00000,23.87223,165.8911,70.74616,39.65097,46.97976,45.08697,8.71780,115.1850,12.98138,90.20924,17.39245,117.9441,139.7440,134.1138,48.15878,636.3036,0.04789,0.33281,0.11377,26.60995,30.50622,50.30872,15.61888,39.94652,120.6148,156.2151,66.96713,35.90177,41.15854,67.87580,91.04636,232.8584,87.35094,113.1332,49.88533,24.54838,28.14279,46.41112,106.2448,271.7295,16.92430,21.91962,7.98411,72.65720,80.91400,55.10970,29.12332,78.67911,109.5023,120.0000,74.00000,0.00000
,215,117.1539,135.2376,140.8991,114.4242,354.6470,63.81593,124.7873,107.2708,11.77697,19.31631,22.02313,0.00000,0.00000,6.88104,52.14316,52.30648,17.19869,28.20889,32.16183,5.89966,122.0201,1e-07,1.4e-06,0.00000,24.70155,29.26719,28.08803,0.00000,0.00000,21.47565,149.2370,114.4023,32.61036,38.63780,37.08112,8.29595,109.6112,12.08076,83.95074,18.51089,104.7901,124.1587,119.1564,49.69323,656.5781,0.03333,0.23163,0.20958,13.40634,15.36931,25.34600,8.67905,22.19735,65.97881,85.45293,37.83701,25.41149,29.13227,48.04291,68.17988,174.3755,63.93874,82.81071,37.98860,19.24682,22.06496,36.38800,93.15590,238.2536,13.29117,17.21416,6.73920,11.71181,39.04820,2.03895,32.53380,77.93990,56.10868,0.00000,0.00000,0.00000
,216,220.6990,145.8904,194.4410,130.8617,353.0408,116.8543,194.1756,151.1998,13.65480,22.39629,25.53471,0.00000,0.00000,8.38358,63.52911,144.8230,19.31217,31.67538,36.11409,6.57092,135.9036,2e-07,2.1e-06,0.00000,33.57698,39.78310,38.18026,0.00000,0.00000,27.07238,188.1294,182.3826,37.75680,44.73545,42.93309,9.63021,127.2404,13.11791,91.15798,27.51932,103.0733,122.1246,117.2043,50.01200,660.7897,0.02400,0.16680,0.24352,21.14474,24.24079,39.97621,15.72144,40.20882,108.6972,140.7799,94.47088,32.57277,37.34212,61.58202,105.1213,268.8560,90.67622,117.4400,79.24110,23.66970,27.13545,44.74989,130.8847,334.7480,18.52337,23.99067,13.46466,17.76358,42.09340,25.94510,67.98380,179.7796,115.0024,923.0000,0.00000,0.00000
,217,239.9832,230.9782,312.7501,213.3559,556.0624,141.9719,242.3704,189.4222,17.95036,29.44177,33.56747,0.00000,0.00000,12.36783,93.72092,128.2314,24.99016,40.98828,46.73201,10.36804,214.4377,2e-07,2.1e-06,0.00000,67.23006,79.65633,76.44704,0.00000,0.00000,51.58383,358.4625,243.2614,62.16613,73.65643,70.68887,16.37654,216.3770,24.01040,166.8513,33.50496,153.1720,181.4831,174.1713,84.70080,1119.120,0.03744,0.26018,0.25811,21.68463,24.85971,40.99691,19.69267,50.36557,142.0829,184.0197,103.6776,33.83129,38.78492,63.96138,135.9681,347.7494,121.2352,157.0186,90.15381,23.74793,27.22513,44.89780,167.6746,428.8410,23.23789,30.09672,14.89106,134.3292,100.2080,55.04071,138.9705,334.5322,195.4627,1202.000,47.00000,0.00000
,218,43.07448,41.09653,48.66925,37.88232,98.21468,51.76332,66.77445,46.28680,5.80443,9.52029,10.85437,0.00000,0.00000,3.12601,23.68829,15.34496,6.61132,10.84374,12.36329,1.84342,38.12672,0.00000,1e-07,0.00000,11.66053,13.81577,13.25914,0.00000,0.00000,8.56782,59.53888,31.30279,12.45370,14.75554,14.16105,2.64467,34.94302,4.00816,27.85320,4.51460,33.81287,40.06257,38.44847,13.30085,175.7391,0.00426,0.02958,0.05471,11.43556,13.10997,21.62005,7.60665,19.45461,60.61193,78.50199,29.49349,13.20060,15.13345,24.95704,38.72540,99.04327,38.55644,49.93665,19.24251,8.47563,9.71664,16.02401,42.84307,109.5746,7.42201,9.61267,3.12406,465.8100,29.08040,139.1620,51.68830,124.6936,193.2621,170.0000,0.00000,0.00000
,219,213.3932,198.1806,260.6196,191.6577,519.9987,151.6588,253.6014,194.0668,13.24525,21.72455,24.76884,0.00000,0.00000,10.34728,78.40964,117.2600,17.88990,29.34260,33.45441,8.75747,181.1272,4e-07,0.00000,0.00000,54.23704,64.26176,61.67271,0.00000,0.00000,41.55844,288.7948,220.8895,60.02135,71.11520,68.25003,14.25687,188.3707,20.25953,140.7860,34.53489,164.1598,194.5018,186.6654,74.47937,984.0677,0.03012,0.20929,0.29873,26.98627,30.93764,51.02019,21.01344,53.74353,151.7675,196.5628,111.8455,40.47485,46.40121,76.52166,140.0947,358.3034,126.0054,163.1968,94.03967,28.98813,33.23262,54.80492,172.2484,440.5391,25.40147,32.89890,15.96709,24.99960,68.25420,16.27703,71.49039,48.37952,83.56924,0.00000,0.00000,0.00000
,220,176.3299,160.5380,204.4724,144.7954,365.2379,175.0895,252.9752,186.0114,13.06531,21.42942,24.43235,0.00000,0.00000,9.55156,72.37981,84.83039,15.66149,25.68762,29.28725,6.93785,143.4926,1e-07,9e-07,0.00000,50.73340,60.11055,57.68874,0.00000,0.00000,36.83240,255.9530,140.8896,47.76870,56.59787,54.31757,10.93980,144.5435,16.13985,112.1579,20.77357,118.9043,140.8816,135.2055,52.80404,697.6796,0.01991,0.13836,0.26747,41.37007,47.42753,78.21416,24.77235,63.35725,192.4046,249.1942,105.5195,54.20808,62.14530,102.4857,142.3502,364.0719,138.5090,179.3910,77.62823,38.10049,43.67921,72.03271,169.2365,432.8357,28.40515,36.78914,13.19855,380.1530,107.0650,48.74390,301.6700,459.1275,100.6682,1140.000,1114.000,0.00000
,221,128.3909,156.3835,103.3903,86.82610,257.3500,61.84431,106.4085,86.81670,11.02858,18.08881,20.62362,0.00000,0.00000,7.88219,59.72968,54.27663,16.03629,26.30235,29.98812,6.79907,140.6223,1e-07,1.1e-06,0.00000,18.44279,21.85161,20.97122,0.00000,0.00000,15.63776,108.6688,79.52509,23.60785,27.97134,26.84439,5.98927,79.13393,8.84617,61.47312,12.42979,67.52309,80.00356,76.78027,34.34061,453.7295,0.02052,0.14260,0.13204,11.24555,12.89213,21.26081,8.10063,20.71800,59.97859,77.68170,40.08562,18.08828,20.73679,34.19767,56.26411,143.8999,51.64304,66.88586,35.35653,13.25039,15.19053,25.05116,72.30468,184.9249,10.59043,13.71627,6.15341,95.27628,54.97530,87.45351,113.1622,131.6939,72.53217,380.0000,0.00000,0.00000
,222,219.1002,177.2264,157.3727,124.8913,411.4644,59.93968,122.3261,111.6686,8.64525,14.17974,16.16676,0.00000,0.00000,7.67791,58.18171,142.7552,12.90373,21.16439,24.13018,7.72697,159.8136,4e-07,0.00000,0.00000,26.32821,31.19450,29.93770,0.00000,0.00000,22.82141,158.5889,135.8256,34.03741,40.32862,38.70381,9.04789,119.5463,13.05568,90.72556,21.67103,113.5407,134.5266,129.1066,57.34354,757.6581,0.04442,0.30870,0.16311,8.66568,9.93452,16.38331,7.76656,19.86360,56.18287,72.76563,39.42200,17.75530,20.35505,33.56813,63.67747,162.8602,56.48320,73.15462,40.76577,13.19391,15.12578,24.94437,90.95464,232.6237,11.45318,14.83367,7.30856,18.52032,55.35450,19.56819,55.34370,58.17179,44.68510,0.00000,0.00000,0.00000
,223,107.5547,117.2473,107.2913,84.59589,261.1313,43.74837,80.26810,72.71706,9.26326,15.19339,17.32246,0.00000,0.00000,6.26118,47.44600,48.71378,12.20343,20.01579,22.82062,5.12159,105.9276,2e-07,2e-06,0.00000,16.65887,19.73797,18.94275,0.00000,0.00000,15.43003,107.2252,91.61378,23.09778,27.36699,26.26439,5.87308,77.59878,8.78883,61.07471,11.72723,76.07539,90.13655,86.50500,35.34641,467.0187,0.01751,0.12171,0.13428,4.51763,5.17911,8.54103,5.16664,13.21409,40.57719,52.55383,19.96772,8.01630,9.19005,15.15559,38.89053,99.46563,37.59028,48.68532,19.03370,5.84415,6.69986,11.04894,55.10366,140.9320,7.78065,10.07716,3.55949,14.47474,87.07970,32.30340,377.2710,620.1035,72.61439,0.00000,0.00000,0.00000
,224,169.1430,180.3089,172.2077,157.8030,453.2780,104.2854,179.8562,145.2276,17.30193,28.37823,32.35490,0.00000,0.00000,10.11156,76.62336,72.55219,22.39634,36.73396,41.88152,7.76028,160.5026,2e-07,1.5e-06,0.00000,38.88311,46.06995,44.21382,0.00000,0.00000,30.06371,208.9165,112.7983,49.11612,58.19436,55.84975,11.16267,147.4881,16.37678,113.8043,23.78939,141.1547,167.2446,160.5064,61.67791,814.9269,0.02590,0.17999,0.15382,18.29016,20.96824,34.57934,13.45528,34.41294,100.4895,130.1496,64.69363,29.11250,33.37518,55.04003,93.84580,240.0181,86.87600,112.5181,57.37877,21.21005,24.31565,40.09967,119.7021,306.1477,17.80299,23.05768,10.01148,18.22614,45.54070,13.03246,55.28860,92.64001,39.84138,371.0000,0.00000,0.00000
,225,117.4923,165.6069,132.5849,125.3144,453.7234,61.75786,129.9354,146.3822,13.11677,21.51381,24.52856,0.00000,0.00000,7.43468,56.33854,49.57684,21.77982,35.72276,40.72862,7.33451,151.6964,1e-07,1.4e-06,0.00000,25.78896,30.55558,29.32452,0.00000,0.00000,20.87548,145.0664,99.64652,37.94558,44.95913,43.14775,8.96682,118.4752,13.35439,92.80135,18.48165,144.6177,171.3477,164.4442,62.28144,822.9009,0.06232,0.43306,0.22455,10.65143,12.21103,20.13758,8.18404,20.93132,62.35306,80.75703,33.30394,22.79539,26.13311,43.09692,69.54003,177.8542,65.45358,84.77264,35.59983,21.75686,24.94253,41.13346,124.0258,317.2059,15.87907,20.56589,7.69161,19.47706,52.29610,22.91620,52.28580,55.60213,45.79156,0.00000,0.00000,0.00000
,226,122.3164,92.73978,136.9205,93.69453,268.5897,65.94146,124.0081,102.2685,8.40129,13.77959,15.71054,0.00000,0.00000,4.98861,37.80270,77.40588,12.32495,20.21510,23.04785,4.15708,85.97906,2e-07,1.5e-06,0.00000,22.84874,27.07191,25.98120,0.00000,0.00000,18.04312,125.3839,128.6675,27.85971,33.00908,31.67916,6.64666,87.81982,9.29499,64.59206,17.38765,82.59873,97.86560,93.92265,36.69291,484.8095,0.04451,0.30930,0.24819,13.64283,15.64043,25.79312,8.89679,22.75424,65.71352,85.10934,43.51223,24.17002,27.70902,45.69578,67.30798,172.1455,61.46778,79.61044,41.96293,18.15648,20.81497,34.32659,88.98090,227.5757,12.73579,16.49485,7.33992,12.76492,50.96472,9.57119,60.50870,57.47462,70.15904,0.00000,0.00000,0.00000
,227,111.1469,157.4784,194.4388,151.6838,471.5283,53.81507,117.3091,137.4388,8.43898,13.84142,15.78103,0.00000,0.00000,6.19655,46.95620,55.70494,14.98422,24.57677,28.02073,7.09498,146.7424,0.00000,3e-07,0.00000,35.92101,42.56037,40.84563,0.00000,0.00000,26.22015,182.2071,181.8365,49.11919,58.19800,55.85323,11.14268,147.2240,16.25120,112.9316,25.39903,150.3882,178.1847,171.0058,69.07356,912.6428,0.05608,0.38974,0.22076,6.86015,7.86462,12.96977,7.15797,18.30707,50.77206,65.75780,36.06226,15.20285,17.42887,28.74248,62.83253,160.6992,54.50991,70.59889,39.44664,14.51241,16.63734,27.43714,115.3232,294.9482,12.39712,16.05622,8.20406,33.99850,80.99180,25.95890,51.82470,123.2061,80.94503,436.0000,0.00000,0.00000
,228,205.1050,256.6501,333.0687,241.5909,732.7739,92.87733,204.2512,224.9416,6.76994,11.10390,12.65990,0.00000,0.00000,9.04524,68.54305,115.4718,10.65392,17.47431,19.92300,11.11545,229.8961,0.00000,2e-07,0.00000,51.21872,60.68558,58.24060,0.00000,0.00000,41.82567,290.6519,309.2895,67.67929,80.18861,76.95788,17.09527,225.8734,24.93406,173.2699,37.91607,204.3150,242.0790,232.3258,103.4599,1366.976,0.06404,0.44505,0.35284,12.65813,14.51155,23.93144,12.26950,31.38024,89.97079,116.5263,54.78099,28.15104,32.27296,53.22231,108.5604,277.6519,97.35098,126.0848,60.54436,25.57404,29.31862,48.35023,188.4616,482.0055,20.80732,26.94876,11.82318,83.01220,203.5920,84.15680,235.8626,280.3154,326.5642,869.0000,0.00000,0.00000
,229,69.12778,110.3173,95.87450,72.72269,231.3774,20.11119,44.53710,60.64647,5.27702,8.65525,9.86812,0.00000,0.00000,4.12978,31.29462,31.64582,9.45210,15.50312,17.67559,4.92953,101.9554,1e-07,1e-06,0.00000,14.26479,16.90138,16.22044,0.00000,0.00000,12.52291,87.02326,92.78990,19.02071,22.53635,21.62837,5.29364,69.94281,7.80289,54.22328,11.07377,58.23003,68.99282,66.21313,33.29740,439.9458,0.02729,0.18966,0.14358,2.30875,2.64679,4.36491,2.67558,6.84301,20.28790,26.27602,10.02330,5.18417,5.94324,9.80117,23.80455,60.88205,22.05365,28.56294,11.08133,5.76474,6.60882,10.89880,51.17887,130.8940,5.42300,7.02364,2.54497,18.22075,42.27600,6.51442,45.51920,70.20673,46.32742,0.00000,0.00000,0.00000
,230,92.75710,140.9477,128.4756,121.6140,401.7341,32.53577,72.20645,98.04420,8.38982,13.76079,15.68910,0.00000,0.00000,5.42486,41.10851,43.56593,15.74702,25.82791,29.44720,6.32963,130.9130,1e-07,1.2e-06,0.00000,25.95716,30.75488,29.51578,0.00000,0.00000,19.28666,134.0254,101.4133,39.09861,46.32529,44.45887,8.67305,114.5938,13.34863,92.76125,14.64762,125.6947,148.9271,142.9269,57.30304,757.1234,0.05638,0.39178,0.13985,3.72619,4.27178,7.04472,4.34608,11.11544,33.00085,42.74129,16.03627,8.41970,9.65253,15.91827,38.96450,99.65476,36.11805,46.77855,17.83242,9.31934,10.68389,17.61912,83.20432,212.8017,8.71693,11.28980,4.03754,14.20192,106.7890,25.92960,38.82460,158.0135,72.54893,417.0000,42.00000,0.00000
,231,61.01954,73.14417,113.4165,104.4039,344.4167,28.12536,63.62127,89.69140,4.36241,7.15512,8.15777,0.00000,0.00000,2.62531,19.89411,37.32771,8.70239,14.27346,16.27361,3.30294,68.31323,1e-07,1.2e-06,0.00000,24.51860,29.05042,27.88000,0.00000,0.00000,16.70775,116.1043,97.61478,36.95937,43.79064,42.02634,7.70042,101.7428,11.67542,81.13396,14.49962,118.9555,140.9423,135.2638,50.54142,667.7845,0.03763,0.26148,0.10550,3.70863,4.25165,7.01152,3.75698,9.60878,27.20870,35.23954,16.55887,8.44871,9.68578,15.97311,33.99981,86.95721,29.96607,38.81077,18.52020,10.03767,11.50740,18.97720,75.83366,193.9506,7.28974,9.44137,4.26686,11.97998,100.8020,13.02750,42.26340,74.28465,70.61276,381.0000,0.00000,0.00000
,232,38.31710,52.12988,98.66986,62.43225,181.1455,24.26590,54.64979,49.26619,2.10517,3.45286,3.93671,0.00000,0.00000,2.14304,16.23956,18.36458,2.96680,4.86609,5.54797,2.30168,47.60454,0.00000,0.00000,0.00000,15.13333,17.93045,17.20805,0.00000,0.00000,12.23658,85.03350,97.84630,17.33190,20.53539,19.70803,4.51774,59.69116,6.53401,45.40567,10.11132,49.90083,59.12410,56.74203,26.13376,345.2955,0.00796,0.05533,0.04594,3.64583,4.17966,6.89281,3.29430,8.42543,24.00275,31.08733,14.86469,8.26726,9.47775,15.63005,29.82709,76.28516,26.46219,34.27270,16.76916,6.06361,6.95145,11.46384,42.01103,107.4466,4.47825,5.80004,2.63194,20.48077,106.7960,6.48283,74.41883,71.31371,52.90634,0.00000,0.00000,0.00000
,233,89.63847,84.30402,135.5399,94.86607,288.3401,30.58824,68.10574,72.39693,4.26902,7.00195,7.98314,0.00000,0.00000,3.30152,25.01824,58.71567,6.66180,10.92653,12.45768,3.75192,77.59940,1e-07,8e-07,0.00000,23.80236,28.20180,27.06557,0.00000,0.00000,17.61345,122.3981,135.9582,30.04089,35.59341,34.15937,7.09396,93.72974,10.29661,71.55247,16.31763,90.73473,107.5054,103.1741,43.33939,572.6270,0.02455,0.17060,0.07557,3.26999,3.74879,6.18223,4.00599,10.24565,27.98940,36.25068,20.75686,7.40342,8.48743,13.99689,35.98206,92.02695,30.61410,39.65007,23.14781,6.36155,7.29301,12.02713,60.04327,153.5654,6.07398,7.86676,4.28204,12.45017,152.5010,16.24946,136.2505,105.7213,64.06730,0.00000,0.00000,0.00000
