
Project Name,0295_TimeOfUseCharging_2404_E23b
emmebank Title,020_MSM_Template_Mat_24_E23B
Year,2026
Slot No,16
Scenario Title AM,2026 AM TOUCH_base_AGSv1_E23B_NC
Date,20240724
User,ChapaJay1
File Name,C:/001_Z/MSM_P2_E23b/0295_TimeOfUseCharging_2404/2026/2026/outputs/Landuse_Table/Landuse_Detailed_Table_2026_Slot_16.csv

c ,Zone,HH1,HH2,HH3,HH4,HH5,HH6,HH7,HH8,HH1PT1,HH1PT2,HH1PT3,HH1PT4,HH1PT5,HH1PT6,HH1PT7,HH1PT8,HH2PT1,HH2PT2,HH2PT3,HH2PT4,HH2PT5,HH2PT6,HH2PT7,HH2PT8,HH3PT1,HH3PT2,HH3PT3,HH3PT4,HH3PT5,HH3PT6,HH3PT7,HH3PT8,HH4PT1,HH4PT2,HH4PT3,HH4PT4,HH4PT5,HH4PT6,HH4PT7,HH4PT8,HH5PT1,HH5PT2,HH5PT3,HH5PT4,HH5PT5,HH5PT6,HH5PT7,HH5PT8,HH6PT1,HH6PT2,HH6PT3,HH6PT4,HH6PT5,HH6PT6,HH6PT7,HH6PT8,HH7PT1,HH7PT2,HH7PT3,HH7PT4,HH7PT5,HH7PT6,HH7PT7,HH7PT8,HH8PT1,HH8PT2,HH8PT3,HH8PT4,HH8PT5,HH8PT6,HH8PT7,HH8PT8,E1,E2,E3,E4,E5,E6,Prim,Sec,Tert
,134,60.97366,64.94778,118.1463,37.12110,210.7870,28.60542,62.10233,62.41314,2.61414,4.26193,5.76460,0.00000,0.00000,2.57324,16.55280,41.84762,4.83222,7.75368,10.51114,3.43789,61.50988,0.00000,0.00004,0.00009,16.16698,19.32282,22.28922,0.00000,0.00000,12.40841,88.03607,135.8482,15.31453,18.32438,21.05418,2.35175,34.76935,4.43649,20.19591,10.17434,54.93258,65.64394,75.81107,27.92556,393.6484,0.00195,0.01554,0.03353,4.87676,5.76998,8.94542,0.94328,3.35481,15.52412,24.82615,51.42760,12.20603,14.44373,22.38944,26.96546,97.23920,24.61206,37.69037,23.58895,7.94592,9.40801,14.56303,40.81196,149.3122,3.20547,5.71676,3.07324,39.60706,245.3890,13.33491,50.86897,1848.729,329.1114,205.5588,0.00000,0.00000
,135,298.3487,400.2823,246.0622,73.36058,480.9327,77.57037,133.7231,132.9576,15.11814,20.65309,22.56159,0.00000,0.00000,18.81346,95.53503,184.0002,34.44968,44.71428,47.35131,28.90237,371.3799,0.00131,0.01180,0.02679,34.71976,39.25693,42.66292,0.00000,0.00000,45.14526,191.4455,255.5335,32.18427,36.72707,39.23854,6.35298,67.00761,7.54343,27.21574,32.27724,129.3614,147.9598,155.3904,83.99263,877.8728,0.01973,0.15707,0.28716,18.00818,19.52800,29.39199,5.05219,16.44260,47.11368,65.71110,116.3187,31.92505,34.88420,53.32074,62.14324,205.3030,53.08207,74.19374,65.07166,20.35461,22.46241,35.02707,92.16112,306.7115,9.40970,15.75065,10.54947,102.9188,158.6673,92.29948,268.2884,550.5029,174.1746,727.8116,787.6550,0.00000
,136,141.0174,220.2621,140.7569,41.67269,323.5923,30.23222,62.88231,82.42701,6.06830,8.31303,9.37110,0.00000,0.00000,8.74083,42.73579,89.54081,19.25344,24.11582,25.86560,16.30076,203.9613,0.00346,0.02782,0.04773,15.06949,17.15215,18.31555,0.00000,0.00000,21.38363,102.0221,158.1082,16.64418,19.03616,20.13287,2.93083,38.74187,4.73172,16.96698,17.57342,83.38919,95.25729,100.1452,52.75988,594.4246,0.02347,0.18402,0.28567,4.98850,5.42358,8.84966,1.41906,4.23309,20.94549,26.63089,37.92751,12.06955,13.18548,21.77513,31.50178,94.26283,30.36708,38.48582,26.19948,9.04767,9.93729,16.60516,61.96542,185.3156,6.64101,10.03579,5.12262,33.77284,71.73306,38.60313,41.05369,70.30116,232.4252,120.8145,6.98778,0.00000
,137,33.96395,59.36408,69.50172,26.54972,173.8375,13.31527,29.53295,46.63799,1.67060,2.21256,2.37195,0.00000,0.00000,2.11595,10.41107,21.43693,4.48896,5.85793,6.22070,4.11573,55.24835,0.00010,0.00089,0.00172,11.25858,12.80124,13.47025,0.00000,0.00000,10.18393,57.65511,71.16439,12.08809,13.83385,14.43808,1.82077,24.72895,3.19527,13.61723,8.41787,47.71931,54.52007,56.79619,25.46368,322.2113,0.01057,0.08293,0.09436,2.98045,3.24295,5.27189,0.65128,1.95795,9.87997,12.70366,19.04362,7.53474,8.22489,13.48907,14.71991,44.34599,14.39358,17.75746,12.72433,6.95308,7.64506,12.74142,35.02101,105.3133,3.19060,4.85372,2.60560,9.06664,45.27486,7.11895,24.58681,69.38840,104.4727,6.14740,2.41134,0.00000
,138,34.41569,39.61941,64.30491,22.90258,144.0725,16.12677,41.51804,42.20542,2.05184,2.60881,2.70701,0.00000,0.00000,1.52765,9.72359,23.16446,4.61575,5.66361,5.71250,2.38002,37.23939,0.00021,0.00200,0.00870,9.46381,10.72682,10.87200,0.00000,0.00000,8.18222,53.71660,66.71098,8.98596,10.23836,10.40505,1.49919,21.40340,2.77225,12.04658,6.56913,32.68176,37.21870,37.90648,19.86930,268.2757,0.00793,0.06270,0.07759,2.84872,3.13663,5.24938,0.84413,2.50072,13.39858,17.02663,24.01361,6.87662,7.59176,12.80538,20.90644,62.12963,20.09963,26.16372,15.83252,4.94705,5.45306,9.17432,34.75034,103.4810,3.29473,4.97004,2.67089,31.65955,92.81644,35.43655,34.75150,57.85596,104.8408,6.86817,2.69406,0.00000
,139,194.2172,312.6773,281.9825,99.22545,813.3161,65.89072,137.4047,272.6276,9.03303,12.53583,13.93033,0.00000,0.00000,9.51958,53.01167,131.6859,25.04706,33.60750,36.60379,18.71038,293.9669,0.00137,0.01165,0.01230,39.36602,44.77952,46.35572,0.00000,0.00000,35.11954,211.1235,317.7222,49.93649,57.20644,59.04667,6.50076,92.72469,12.98863,46.22210,35.36688,216.2594,247.2603,255.5202,113.3677,1513.265,0.09396,0.73731,0.45328,13.94889,15.27743,25.44801,3.14162,9.30402,49.17530,62.49667,94.66084,36.04459,39.59241,66.46236,69.09147,205.7180,70.36686,81.75771,62.06617,40.05943,44.18667,74.86003,206.5087,615.8661,17.52234,26.49389,13.86396,77.84226,228.8958,65.00504,128.8375,226.6961,517.5724,60.89317,15.25596,0.00000
,140,34.82182,56.96643,68.40231,22.73187,176.4620,17.17735,36.37693,65.27453,2.53020,3.61481,4.09810,0.00000,0.00000,1.77159,10.00240,23.04783,7.20930,10.11318,11.35600,3.34220,53.62422,0.00020,0.00166,0.00309,9.84362,11.16754,11.44067,0.00000,0.00000,7.14224,45.40387,84.25851,12.62288,14.43177,14.79939,1.50192,21.22996,2.83892,9.94342,8.79033,55.39978,63.31382,64.97289,23.94035,328.9836,0.01844,0.14450,0.11291,3.40743,3.71893,6.12107,0.81215,2.40876,11.53289,14.39162,27.23605,8.63929,9.47438,15.78082,18.30588,54.44798,17.17774,20.05680,18.49527,8.71390,9.61062,16.21042,49.23906,146.5845,3.82686,5.76089,3.64121,26.93326,123.8006,49.07927,95.99501,165.0013,147.3640,747.9435,1.15460,0.00000
,141,12.95339,21.45043,20.16011,6.02977,39.76443,7.41157,13.30171,17.46364,1.92269,2.50357,2.57473,0.00000,0.00000,0.98355,6.23222,5.73763,3.30261,4.00988,3.92972,1.62188,19.82855,0.00003,0.00032,0.00278,3.53994,3.97583,3.99824,0.00000,0.00000,2.79746,15.93959,21.58316,3.08648,3.49288,3.51863,0.40819,5.62158,0.69525,2.99671,1.90568,11.19328,12.66721,12.86199,6.23066,73.29819,0.00106,0.00852,0.01580,1.45537,1.60338,2.26934,0.25469,0.82802,3.58973,5.66239,13.74826,3.59497,3.98363,5.61726,5.88133,20.72209,5.35664,7.61197,6.65331,2.92006,3.22312,4.53715,11.46632,40.92459,1.06729,1.88717,1.48588,65.99409,24.34130,2.10267,10.70777,28.91830,22.98647,1.49615,0.58687,0.00000
,142,8.30380,9.55579,7.69813,2.76060,23.91782,3.53158,5.91303,11.67045,0.50916,0.77987,0.91883,0.00000,0.00000,0.40982,2.57375,5.32023,0.95469,1.39852,1.61811,0.53246,9.02333,0.00005,0.00043,0.00052,1.32396,1.49964,1.53443,0.00000,0.00000,1.33972,8.65236,5.40418,1.47104,1.69236,1.73402,0.18463,2.57597,0.43131,1.78021,0.30637,8.16917,9.37513,9.56943,3.21100,44.62463,0.00126,0.01006,0.00725,0.99749,1.05555,1.64995,0.24042,0.71651,3.42506,4.62895,2.21580,1.25770,1.35970,2.22289,2.99490,8.83117,3.76353,4.62582,1.12468,1.17332,1.27565,2.11059,8.87897,26.13239,0.90581,1.34994,0.26195,20.61238,10.26785,0.56079,8.76093,3.70713,17.74632,1.45136,0.56930,0.00000
,143,8.00749,8.45039,7.64740,2.26684,11.46825,5.17709,9.01321,8.81655,0.35468,0.52341,0.60252,0.00000,0.00000,0.42852,3.07663,4.50234,0.27134,0.39670,0.45347,0.42424,8.02615,8.403e-07,0.00001,0.00037,1.16405,1.29364,1.27171,0.00000,0.00000,1.10621,7.33961,6.84898,0.64166,0.72741,0.72742,0.15556,2.11128,0.24544,1.15193,0.56004,1.85191,2.10359,2.11801,1.58873,21.34778,0.00021,0.00164,0.00632,0.88747,0.98595,1.47798,0.35092,1.13999,4.12263,6.29384,6.71824,1.40139,1.57278,2.35352,4.19901,13.82740,4.28719,6.18939,2.85965,0.92606,1.03880,1.55437,6.40938,21.13068,0.68202,1.11057,0.47757,2.10009,14.21575,1.22447,1.10084,7.86192,8.94211,5.33783,2.09378,0.00000
,144,117.3724,113.5239,163.7971,50.79457,509.3857,45.76475,89.21060,185.3884,3.56649,5.35335,6.26580,0.00000,0.00000,3.79197,17.06070,96.51971,11.27706,16.62108,19.27489,8.48470,105.0392,0.00024,0.00231,0.00116,21.70149,24.69849,26.30618,0.00000,0.00000,22.37831,111.9420,193.2739,30.38795,34.76622,36.48014,3.37934,47.41523,7.09743,22.30369,19.66611,139.2039,158.9586,166.5556,77.10067,941.6707,0.07533,0.59068,0.16705,10.39401,11.55844,16.40146,1.99657,6.99080,27.71815,40.21307,87.49147,26.66828,29.71215,42.02884,39.86734,138.5539,38.88702,48.73608,47.09357,32.67236,36.68652,51.51522,133.2323,477.0209,10.59642,18.57379,11.75816,63.37392,112.0754,50.38220,97.04620,139.3202,115.8741,65.45894,25.67645,0.00000
,145,35.25622,68.91953,81.99537,21.36793,196.6815,23.29449,42.09358,88.28967,2.69336,3.94982,4.37076,0.00000,0.00000,2.03965,12.82895,20.38762,4.45647,6.19658,6.75672,3.93680,64.98272,0.00026,0.00250,0.00615,7.68903,8.76824,8.98148,0.00000,0.00000,6.70840,44.34802,112.9343,10.45683,11.97932,12.25809,1.34540,20.02254,2.86779,9.13213,8.31797,48.25316,55.11253,56.71506,26.68561,366.6775,0.02983,0.23505,0.17427,4.03911,4.46973,6.91968,0.85744,2.77913,13.04292,17.56036,41.40681,10.75940,11.93365,18.50476,19.76746,64.41972,19.47185,23.70185,21.40863,13.09179,14.46884,22.38779,62.11205,202.7569,4.91810,7.95159,5.14547,61.95321,124.5169,57.11134,326.4109,104.9671,210.5408,56.44349,22.14012,0.00000
,146,11.82827,19.48261,21.68148,6.03544,43.27582,5.93854,9.71964,26.30113,0.92968,1.45985,1.77236,0.00000,0.00000,0.78150,5.48399,5.56278,1.11151,1.70728,2.05902,0.92777,18.55484,0.00007,0.00056,0.00118,1.28209,1.46906,1.51004,0.00000,0.00000,1.62117,11.59210,30.14968,1.57222,1.80328,1.85270,0.38297,5.65247,0.71932,2.59654,2.34027,6.49169,7.42775,7.64981,5.65964,80.89198,0.00462,0.03609,0.07415,0.62199,0.70781,1.11341,0.24370,0.79778,3.93563,5.87148,7.20697,1.71258,1.94579,3.06293,4.57667,14.86261,5.26685,6.18880,3.92984,2.19486,2.49188,3.92384,18.63790,60.26550,1.56395,2.49380,1.00372,68.03622,26.90883,8.58569,26.81911,95.64890,173.3774,4.20745,1.65039,0.00000
,147,60.66500,127.4349,146.2057,48.99117,526.2318,42.97942,82.21243,196.6106,4.07418,5.87521,6.69915,0.00000,0.00000,3.74488,18.33887,38.58125,13.19613,18.32964,20.37578,8.71191,118.7229,0.00067,0.00649,0.00418,21.24081,24.16398,25.15514,0.00000,0.00000,17.93418,103.0173,171.4599,31.73328,36.36577,37.65000,3.19456,45.79661,7.24562,21.15075,19.13631,151.3333,172.9990,179.0232,73.60951,978.8541,0.07784,0.61220,0.22631,9.84721,10.94857,15.63453,1.60776,5.70084,23.44696,33.57017,78.51208,27.28079,30.27358,43.21926,36.69211,127.7327,35.02936,42.60999,46.77496,33.76117,37.90162,53.64938,129.6761,465.6815,9.47570,16.62944,11.15931,52.69591,143.0797,59.74918,181.7589,129.6247,204.1772,426.5547,22.57599,0.00000
,148,28.41014,46.62868,59.38840,20.50715,123.6802,15.41994,38.11192,45.79198,1.33921,1.84730,2.05335,0.00000,0.00000,1.64050,9.09285,17.67679,3.34868,4.42888,4.80628,3.09867,43.53001,0.00017,0.00147,0.00237,7.65218,8.71857,9.01874,0.00000,0.00000,7.22554,42.97545,68.57582,8.03920,9.21057,9.51459,1.41100,19.09615,2.20094,9.01369,8.00825,30.64598,35.04448,36.16763,17.97895,229.3815,0.00534,0.04217,0.05222,2.70466,2.94863,4.83974,0.85688,2.54862,10.87971,13.52314,24.05859,6.66080,7.29892,12.13060,19.12718,57.09666,16.62380,20.91536,20.07775,5.01482,5.50843,9.20459,35.09619,104.8559,3.11941,4.71332,3.60314,11.42005,68.25703,10.80953,18.90908,39.09312,128.2861,6.22610,2.44220,0.00000
,149,13.89967,26.37609,16.65032,5.07473,38.34466,6.03837,14.38206,17.03607,0.87824,1.28178,1.46601,0.00000,0.00000,1.02485,6.15389,6.72093,2.51540,3.36982,3.69420,1.64605,24.73004,0.00021,0.00157,0.00476,1.65229,1.89113,1.91816,0.00000,0.00000,2.45416,12.42276,18.42372,1.99983,2.29729,2.34893,0.35709,4.71765,0.58373,2.15610,2.19937,9.85928,11.28015,11.46375,5.78617,70.90314,0.00211,0.01710,0.05770,0.36996,0.41286,0.66830,0.33291,0.97937,5.03723,6.48035,7.37253,0.80897,0.90220,1.46353,7.14734,21.61679,7.08461,9.20050,5.60101,0.57237,0.63895,1.04380,12.77511,38.91052,1.38041,2.10692,0.99770,23.70961,16.50659,2.19301,60.18377,39.67434,59.59007,82.29220,1.68363,0.00000
,150,26.47012,70.02205,43.18070,12.95861,93.02386,11.76434,25.03867,42.60455,0.94624,1.24549,1.34464,0.00000,0.00000,2.15145,10.49619,13.82249,3.05959,3.88440,4.11838,4.54032,65.48174,0.00041,0.00329,0.00465,4.77361,5.39270,5.80434,0.00000,0.00000,6.09579,27.49771,52.76791,5.34641,6.09720,6.48386,0.97873,11.97987,1.40507,5.27725,5.53925,21.74351,24.81478,26.11908,15.20192,170.8458,0.00906,0.07104,0.07597,2.03302,2.19627,3.56061,0.63399,1.88790,8.35900,10.54585,18.13144,4.66248,5.07720,8.38324,12.60463,37.47270,11.84902,14.00291,12.40858,4.10133,4.51177,7.61067,32.89731,97.61723,2.77103,4.17000,2.56665,36.19905,46.47494,42.05084,80.63493,172.1633,132.6088,10.17176,3.98990,0.00000
,151,13.63825,25.89208,13.79309,5.69063,41.84330,6.75262,16.92789,19.59791,1.13512,1.75440,2.09893,0.00000,0.00000,1.04953,5.86122,6.72749,2.60765,3.67053,4.17187,2.05706,23.83502,0.00028,0.00228,0.00328,1.44631,1.65597,1.73205,0.00000,0.00000,2.85073,13.18739,11.54806,1.59124,1.83741,1.91261,0.39973,5.29089,0.60260,2.33609,2.37652,8.48478,9.64091,10.06475,7.26313,76.42347,0.00249,0.01973,0.01468,0.84708,0.93767,1.60061,0.38900,1.14521,5.26248,6.55685,8.62379,1.96632,2.16776,3.68163,8.58184,25.27393,7.76423,9.85090,8.33934,1.88222,2.05203,3.41202,14.89435,43.89938,1.59974,2.38767,1.79133,6.97335,5.14652,7.06511,1.06900,11.89009,16.56434,1.60577,0.62987,0.00000
,152,35.08364,90.69314,57.16964,16.06716,149.8993,35.64886,77.84419,96.56908,1.21693,1.52866,1.55050,0.00000,0.00000,2.91317,12.90734,19.26313,3.65307,4.30029,4.12298,7.09020,83.60295,0.00085,0.00830,0.00408,5.81332,6.56499,6.68104,0.00000,0.00000,10.28161,40.84529,63.21239,5.99955,6.85522,6.98760,1.41027,14.65690,1.89528,5.85688,7.29292,25.13338,28.73985,29.13503,26.50340,273.2953,0.01866,0.15381,0.06384,5.38424,5.87800,8.09519,2.07989,7.08781,17.88224,25.02319,70.77061,11.62751,12.84995,17.43940,34.02951,121.6589,25.28331,35.33905,50.02054,10.91731,12.14500,16.35286,62.47392,237.7909,4.73459,8.86237,8.82365,142.4170,219.8554,104.5838,177.9252,216.8448,361.0911,650.3447,30.73096,0.00000
,153,17.80133,24.95923,31.99802,8.13420,45.60047,9.35216,20.97373,19.51048,1.20805,1.70884,1.92290,0.00000,0.00000,1.01549,5.94357,10.84227,2.28191,3.13222,3.45182,1.56719,23.39205,0.00004,0.00044,0.00213,2.87895,3.23406,3.50224,0.00000,0.00000,3.56277,17.94609,42.48718,2.52468,2.85791,3.06012,0.62778,7.50642,0.78255,3.19166,3.45957,8.62162,9.78117,10.38169,7.35676,83.84420,0.00116,0.00925,0.03114,1.96674,2.17882,3.39144,0.47094,1.51895,5.68485,7.96889,18.02489,4.37417,4.88526,7.64391,9.72536,32.22210,8.38603,11.85090,10.02594,2.99382,3.34746,5.24148,14.82830,49.32877,1.29191,2.13249,1.58250,12.30034,19.42750,26.29035,12.17528,11.19324,40.56070,1.57941,0.61953,0.00000
,154,12.18631,23.41885,23.93222,5.63388,47.29462,8.37724,20.10036,21.05157,1.01867,1.54658,1.82414,0.00000,0.00000,1.12321,6.20379,4.85931,1.45933,1.99704,2.22113,1.64821,21.77064,0.00003,0.00024,0.00050,2.28140,2.60375,2.73509,0.00000,0.00000,3.00147,13.98417,30.87879,2.84232,3.26471,3.39285,0.43670,5.19719,0.62721,1.58156,2.94224,15.28549,17.53077,18.08618,7.48862,87.10063,0.00135,0.01064,0.01872,1.28151,1.39740,2.22668,0.53293,1.60533,5.97542,7.54640,12.49538,2.86572,3.15071,5.11172,9.94542,30.25529,8.46666,10.99190,9.85331,1.89466,2.09721,3.45088,15.85562,48.35337,1.29689,1.99318,1.31330,12.26751,22.56777,2.78654,15.66040,50.14517,47.20391,261.0000,0.00000,0.00000
,155,14.66060,15.69896,19.49803,7.91006,48.24504,6.26039,16.41682,16.81404,0.43802,0.65984,0.78166,0.00000,0.00000,0.65074,3.97380,10.03607,0.48539,0.66684,0.75040,0.89615,14.80281,0.00003,0.00023,0.00039,2.70230,3.09369,3.19040,0.00000,0.00000,2.68426,18.05064,18.26116,2.63091,3.01659,3.10738,0.51579,7.39428,0.95135,4.17545,2.28055,9.68057,11.07316,11.42154,6.56474,89.92532,0.00051,0.00408,0.01636,1.19155,1.31578,2.26470,0.28539,0.84045,4.99183,6.20250,6.64197,3.16538,3.49486,6.03528,8.35723,24.47640,7.96669,10.35168,5.74933,2.31673,2.55639,4.41316,12.84674,37.59539,1.08713,1.60901,0.75305,2.98936,10.70920,7.10319,1.88355,10.02696,33.14167,1.60930,0.63125,0.00000
,156,27.77401,48.25597,31.13202,12.83438,125.1100,11.21239,18.63372,58.18752,1.16771,1.88490,2.50880,0.00000,0.00000,1.21475,6.79114,19.76812,3.41222,5.37153,7.11448,2.55080,45.70517,0.00031,0.00242,0.00293,4.77132,5.71481,6.55578,0.00000,0.00000,4.26788,27.53069,30.46547,6.83380,8.19957,9.34889,0.82126,12.01311,2.02299,6.69359,3.63032,31.45455,37.69932,43.27448,17.14148,233.0785,0.02395,0.18210,0.05934,1.63828,1.87848,3.61276,0.50367,1.44399,8.69262,10.88143,15.32999,4.29125,4.92525,9.49468,9.62628,27.64116,11.49868,11.51916,7.55943,6.71179,7.74078,14.96725,45.87343,131.8044,3.46953,5.03720,1.90798,13.11295,21.43547,1.84107,12.41272,28.66464,79.65304,0.00000,0.00000,0.00000
,157,7.12786,6.93517,3.79898,1.32044,11.01083,1.21349,2.02750,6.01583,0.26611,0.42547,0.54110,0.00000,0.00000,0.26352,1.82485,5.03949,0.34001,0.50613,0.63818,0.36277,6.57240,0.00001,0.00009,0.00052,0.55654,0.68840,0.80228,0.00000,0.00000,0.76868,5.05159,1.77769,0.44176,0.54885,0.62713,0.08048,1.23996,0.20853,0.85205,0.15085,1.75365,2.17929,2.56074,1.61870,20.40295,0.00024,0.00193,0.00316,0.23866,0.29146,0.52654,0.05401,0.17863,1.23787,2.00916,0.86638,0.57092,0.69745,1.25005,0.94273,3.11227,1.48152,1.71448,0.42741,0.81224,0.99270,1.80922,4.82148,16.30006,0.51661,0.86106,0.15228,5.52691,3.85104,4.10791,64.05556,86.18706,11.74845,0.76527,0.83003,0.00000
,158,82.07933,81.89602,111.4593,28.96978,105.7034,149.1934,198.3291,121.8556,1.67479,2.14561,2.61269,0.00000,0.00000,14.66063,39.43745,27.98125,1.52336,1.90754,2.31127,12.63934,69.25668,0.00071,0.00529,0.00674,5.74968,6.96074,8.53873,0.00000,0.00000,39.82290,115.9761,67.11961,1.63509,1.98408,2.40021,4.51909,24.45069,1.41078,7.31119,8.27629,6.44195,7.79434,9.91869,32.57355,178.8333,0.00302,0.02263,0.02936,1.72457,2.07259,3.46908,12.63463,36.55240,124.9601,173.9894,99.44373,2.51102,3.00792,5.07983,101.8785,294.7797,93.27826,123.3933,48.48628,4.89159,5.82132,9.99502,93.85007,271.7167,6.04047,8.73438,5.44471,1.80889,1.28325,1.01720,1.11843,7.06528,4.09547,0.00000,0.00000,0.00000
,159,114.0474,52.14787,154.1913,52.70227,268.1342,182.9357,222.0123,380.3214,0.19523,0.33580,0.42952,0.00000,0.00000,2.23094,15.38178,96.43468,0.37772,0.64182,0.88086,2.22756,49.92032,2.858e-07,2.3603e-06,0.00000,8.60386,10.42683,12.42092,0.00000,0.00000,29.72644,219.2189,59.43712,3.06500,3.72231,4.40428,3.46262,49.23965,5.97853,23.35724,10.01899,8.36120,10.17464,12.00489,35.21040,501.0580,0.00031,0.00248,0.01196,12.80737,15.31087,26.35831,4.90575,22.36982,72.13398,276.1651,173.2325,20.49923,24.52780,42.12479,79.34677,364.6778,90.01137,133.4988,91.91933,29.38272,35.01079,60.92656,203.7600,937.2043,14.52668,27.87207,21.61243,2.76885,2.55576,3.69830,7.15614,6.35961,4.68312,5.16287,5.59977,0.00000
,160,22.45371,21.31557,54.66573,22.00483,117.4731,33.94370,45.17422,100.3361,0.24442,0.41996,0.54828,0.00000,0.00000,0.66334,4.34303,17.44734,0.64657,1.11041,1.44803,0.88042,20.43515,0.00000,1.63e-07,0.00000,2.71715,3.29823,3.91603,0.00000,0.00000,9.29207,68.37173,31.66766,1.85424,2.25320,2.66335,1.44617,20.55866,2.63475,10.30867,6.84918,7.35735,8.95993,10.57638,15.31093,219.6353,0.00831,0.06547,0.02923,3.21397,3.90626,6.01396,0.60055,3.02524,12.54976,57.34207,47.05815,7.03556,8.59421,13.18724,14.49998,75.84846,17.33752,25.43896,21.68765,7.31892,9.14629,13.86706,48.36591,268.0483,3.75087,8.47693,4.42506,2.15836,7.27572,1.32189,1.81006,80.14533,11.63148,435.0125,7.18272,0.00000
,161,149.5501,164.3121,195.0098,41.41917,191.4203,110.9528,96.25146,83.14832,4.81490,8.24908,11.10818,0.00000,0.00000,14.10468,108.1603,27.28509,3.27678,5.62248,7.58502,6.81975,157.4924,5.422e-07,0.00001,0.00000,49.87632,60.57792,71.81812,0.00000,0.00000,31.39287,235.8789,122.7478,15.24877,18.59632,21.80936,2.66471,38.75446,3.87404,14.08005,9.17512,37.43216,45.73240,53.57960,24.45064,358.3899,0.00511,0.04150,0.32913,22.07176,27.04592,41.29148,5.40699,25.17645,44.85509,140.8896,116.5457,26.54238,32.79510,49.67662,32.50275,160.0002,30.65405,55.16919,37.47528,16.20496,20.08110,30.33119,40.88273,208.5622,3.79343,8.30307,4.70496,1.19244,11.78572,0.99400,25.19533,8.90754,2.28787,65.99827,71.58318,0.00000
,162,7.83825,9.17988,12.83987,4.08949,26.05214,5.18234,11.90523,18.84782,0.36779,0.56469,0.68030,0.00000,0.00000,0.31557,2.04305,5.47964,0.49457,0.71987,0.85070,0.48786,8.69203,0.00006,0.00048,0.00056,1.25817,1.44042,1.49013,0.00000,0.00000,1.16268,7.81265,16.70441,1.44136,1.65180,1.70786,0.26467,3.82482,0.45554,1.74243,1.68709,5.86239,6.70188,6.94884,3.53273,48.57154,0.00300,0.02342,0.02634,1.09149,1.22200,2.02042,0.24389,0.77401,3.64924,4.92204,8.44324,3.01431,3.36890,5.57429,5.75420,18.05626,5.52060,6.93542,5.81579,3.02788,3.38210,5.59756,14.38846,45.02377,1.27789,1.99013,1.15445,44.50793,13.83008,2.19136,11.42987,11.90665,34.05712,4.26269,1.67205,0.00000
,163,9.75039,14.73256,10.05096,4.08394,26.41093,4.91732,11.80497,12.69585,0.74426,1.18312,1.48017,0.00000,0.00000,0.61282,3.62512,5.51246,1.45292,2.17629,2.65810,1.01103,13.72153,0.00039,0.00310,0.00121,1.11730,1.37758,1.57458,0.00000,0.00000,2.17821,8.81533,9.10839,1.24945,1.54047,1.75973,0.31949,3.76445,0.42260,1.86445,1.57264,4.51765,5.57093,6.35557,4.77485,48.04702,0.00300,0.02365,0.00918,0.83572,0.99985,1.86066,0.35593,1.04217,4.47332,5.72370,7.41614,1.81314,2.16930,4.04353,6.03885,17.57109,5.77923,7.26627,5.62590,1.42505,1.70499,3.17968,11.53407,33.50051,1.40704,2.07144,1.18887,31.78668,19.28225,26.19213,26.83935,57.88850,171.4927,0.69524,0.75407,0.00000
,164,3.06405,1.90181,2.32494,0.59675,2.24729,3.64467,2.69301,2.21564,0.14604,0.24123,0.31284,0.00000,0.00000,0.19033,1.36989,1.50383,0.10007,0.16312,0.21274,0.09550,1.80632,0.00002,0.00018,0.00005,0.48096,0.58817,0.67800,0.00000,0.00000,0.45939,3.21944,0.97104,0.18096,0.22162,0.25375,0.04117,0.55557,0.06796,0.35564,0.06333,0.46143,0.56417,0.65075,0.31170,4.18289,0.00085,0.00655,0.00179,0.72863,0.91032,1.25577,0.15742,0.79852,1.77828,5.24983,2.94996,0.73623,0.91744,1.25761,0.86971,4.51632,1.03964,2.08705,0.30992,0.33620,0.41836,0.57156,1.04346,5.60347,0.12472,0.27848,0.09260,142.7671,230.8110,67.57711,1185.542,102.8676,245.7407,0.00000,0.00000,0.00000
,165,7.97533,10.71768,6.44966,2.18060,15.35404,1.34092,3.89235,3.62948,0.34088,0.52457,0.60802,0.00000,0.00000,0.39610,2.96672,4.61250,0.56300,0.78054,0.85939,0.47039,10.24730,0.00005,0.00046,0.00103,0.79876,0.95804,0.98152,0.00000,0.00000,0.78430,4.87146,7.24357,1.01094,1.21296,1.24273,0.13733,2.04326,0.27027,1.27986,0.54203,4.21356,5.05139,5.16681,2.06451,28.64358,0.00075,0.00631,0.01431,0.38424,0.44849,0.74564,0.10039,0.32571,1.55261,2.23789,2.05037,0.91703,1.06988,1.77778,1.81895,5.96575,1.97064,2.78855,1.21505,0.71173,0.83026,1.37940,3.60186,11.84787,0.41628,0.68025,0.23950,10.77825,8.43639,3.52263,7.29277,13.96735,120.3876,21.00000,0.00000,0.00000
